x,y,z
0.053982 ,  -0.031989 ,  -1.023650
0.039986 ,  -0.019993 ,  -0.977666
0.061979 ,  -0.021992 ,  -1.011654
0.049983 ,  -0.029990 ,  -0.991661
0.065977 ,  -0.029990 ,  -0.993661
0.067977 ,  -0.027990 ,  -0.967669
0.049983 ,  -0.023992 ,  -0.999658
0.043985 ,  -0.037987 ,  -1.057639
0.057980 ,  -0.035988 ,  -1.011654
0.047984 ,  -0.023992 ,  -1.047642
0.041986 ,  -0.023992 ,  -0.959672
0.071975 ,  -0.017994 ,  -1.025650
0.031989 ,  -0.023992 ,  -1.009655
0.049983 ,  -0.029990 ,  -1.027649
0.029990 ,  -0.021992 ,  -1.027649
0.009997 ,  -0.035988 ,  -1.029648
0.053982 ,  -0.027990 ,  -1.011654
0.051982 ,  -0.019993 ,  -0.947676
0.065977 ,  -0.013995 ,  -1.025650
0.045984 ,  -0.037987 ,  -1.009655
0.045984 ,  -0.029990 ,  -1.047642
0.061979 ,  -0.019993 ,  -1.019652
0.041986 ,  -0.029990 ,  -1.005656
0.043985 ,  -0.013995 ,  -1.003657
0.063978 ,  -0.011996 ,  -1.019652
0.047984 ,  -0.023992 ,  -1.067635
0.053982 ,  -0.019993 ,  -1.051641
0.065977 ,  -0.031989 ,  -0.997659
0.065977 ,  -0.019993 ,  -1.027649
0.031989 ,  -0.019993 ,  -1.007656
0.047984 ,  -0.033988 ,  -1.051641
0.047984 ,  -0.029990 ,  -1.049641
0.039986 ,  -0.027990 ,  -1.065636
0.059980 ,  -0.019993 ,  -1.055639
0.039986 ,  -0.019993 ,  -0.949676
0.049983 ,  -0.009997 ,  -0.987663
0.041986 ,  -0.017994 ,  -1.033647
0.041986 ,  -0.027990 ,  -1.049641
0.033988 ,  -0.015995 ,  -0.943678
0.063978 ,  -0.021992 ,  -1.037646
0.053982 ,  -0.005998 ,  -0.977666
0.029990 ,  -0.011996 ,  -1.025650
0.029990 ,  -0.015995 ,  -0.989662
0.049983 ,  -0.021992 ,  -0.981665
0.047984 ,  -0.021992 ,  -1.017652
0.041986 ,  -0.033988 ,  -1.033647
0.031989 ,  -0.019993 ,  -0.977666
0.049983 ,  -0.015995 ,  -1.025650
0.059980 ,  -0.019993 ,  -1.015653
0.065977 ,  -0.021992 ,  -0.977666
0.043985 ,  -0.021992 ,  -0.973667
0.059980 ,  -0.033988 ,  -1.051641
0.031989 ,  -0.019993 ,  -1.019652
0.061979 ,  -0.021992 ,  -0.975667
0.043985 ,  -0.025991 ,  -1.033647
0.055981 ,  -0.025991 ,  -0.981665
0.045984 ,  -0.023992 ,  -1.017652
0.075974 ,  -0.023992 ,  -1.029648
0.033988 ,  -0.019993 ,  -0.987663
0.035988 ,  -0.029990 ,  -1.007656
0.043985 ,  -0.023992 ,  -1.023650
0.035988 ,  -0.033988 ,  -1.021651
0.011996 ,  -0.029990 ,  -1.005656
0.053982 ,  -0.023992 ,  -1.055639
0.063978 ,  -0.027990 ,  -1.003657
0.039986 ,  -0.037987 ,  -1.031647
0.037987 ,  -0.023992 ,  -1.023650
0.055981 ,  -0.019993 ,  -0.941678
0.071975 ,  -0.019993 ,  -1.013654
0.035988 ,  -0.031989 ,  -1.065636
0.059980 ,  -0.019993 ,  -1.007656
0.049983 ,  -0.015995 ,  -0.989662
0.061979 ,  -0.035988 ,  -1.031647
0.041986 ,  -0.009997 ,  -0.995660
0.057980 ,  -0.015995 ,  -1.001658
0.031989 ,  -0.017994 ,  -0.957673
0.053982 ,  -0.013995 ,  -1.003657
0.039986 ,  -0.031989 ,  -0.979665
0.061979 ,  -0.025991 ,  -1.037646
0.045984 ,  -0.029990 ,  -1.023650
0.035988 ,  -0.025991 ,  -1.051641
0.025991 ,  -0.027990 ,  -1.013654
0.057980 ,  -0.025991 ,  -1.077632
0.037987 ,  -0.023992 ,  -1.007656
0.059980 ,  -0.013995 ,  -1.007656
0.049983 ,  -0.027990 ,  -0.975667
0.031989 ,  -0.025991 ,  -0.983664
0.071975 ,  -0.027990 ,  -1.011654
0.051982 ,  -0.029990 ,  -1.019652
0.055981 ,  -0.023992 ,  -1.003657
0.039986 ,  -0.025991 ,  -1.047642
0.055981 ,  -0.037987 ,  -1.053640
0.049983 ,  -0.033988 ,  -1.037646
0.057980 ,  -0.023992 ,  -0.969669
0.037987 ,  -0.017994 ,  -0.959672
0.041986 ,  -0.005998 ,  -0.985663
0.047984 ,  -0.019993 ,  -0.997659
0.075974 ,  -0.029990 ,  -0.977666
0.039986 ,  -0.031989 ,  -0.983664
0.045984 ,  -0.025991 ,  -0.969669
0.031989 ,  -0.025991 ,  -1.043643
0.063978 ,  -0.031989 ,  -1.029648
0.061979 ,  -0.021992 ,  -1.007656
0.039986 ,  -0.031989 ,  -1.037646
0.063978 ,  -0.019993 ,  -1.011654
0.029990 ,  -0.021992 ,  -1.019652
0.041986 ,  -0.011996 ,  -1.001658
0.053982 ,  -0.019993 ,  -1.013654
0.055981 ,  -0.015995 ,  -0.997659
0.051982 ,  -0.021992 ,  -1.003657
0.045984 ,  -0.031989 ,  -1.057639
0.035988 ,  -0.031989 ,  -1.033647
0.025991 ,  -0.035988 ,  -1.003657
0.049983 ,  -0.035988 ,  -1.039645
0.065977 ,  -0.017994 ,  -1.023650
0.073975 ,  -0.025991 ,  -1.003657
0.085971 ,  -0.017994 ,  -1.003657
0.063978 ,  -0.033988 ,  -1.057639
0.047984 ,  -0.023992 ,  -1.023650
0.059980 ,  -0.021992 ,  -1.001658
0.049983 ,  -0.027990 ,  -1.021651
0.041986 ,  -0.021992 ,  -0.977666
0.043985 ,  -0.019993 ,  -1.027649
0.035988 ,  -0.023992 ,  -1.009655
0.039986 ,  -0.021992 ,  -1.019652
0.041986 ,  -0.039986 ,  -1.037646
0.063978 ,  -0.013995 ,  -1.005656
0.047984 ,  -0.009997 ,  -0.987663
0.043985 ,  -0.009997 ,  -0.989662
