x,y,z
0.010996 ,  -0.111962 ,  1.070634
0.003999 ,  -0.103964 ,  1.041644
-0.011996 ,  -0.118959 ,  1.010655
0.013995 ,  -0.129956 ,  1.029648
0.023992 ,  -0.142951 ,  1.041644
0.010996 ,  -0.137953 ,  1.001658
0.018994 ,  -0.144950 ,  1.033647
-0.001999 ,  -0.148949 ,  1.031647
-0.014995 ,  -0.164944 ,  1.009655
0.003999 ,  -0.199932 ,  1.012654
-0.001000 ,  -0.142951 ,  1.048642
-0.002999 ,  -0.128956 ,  1.042644
0.004998 ,  -0.135954 ,  1.068635
-0.009997 ,  -0.150948 ,  1.081631
-0.001999 ,  -0.145950 ,  1.019652
0.007997 ,  -0.132955 ,  1.048642
0.028990 ,  -0.095967 ,  1.051641
0.010996 ,  -0.119959 ,  1.022651
0.005998 ,  -0.129956 ,  1.045643
0.002999 ,  -0.161945 ,  0.963671
-0.001999 ,  -0.135954 ,  1.000658
0.010996 ,  -0.152948 ,  1.016653
-0.001999 ,  -0.133954 ,  1.006656
0.000000 ,  -0.135954 ,  1.047642
0.011996 ,  -0.135954 ,  1.055639
-0.010996 ,  -0.139952 ,  1.031647
0.009997 ,  -0.124957 ,  1.090627
0.014995 ,  -0.125957 ,  1.090627
-0.005998 ,  -0.103964 ,  1.053640
-0.026991 ,  -0.128956 ,  1.067635
0.001000 ,  -0.151948 ,  1.054640
0.008997 ,  -0.119959 ,  1.031647
0.006998 ,  -0.098966 ,  1.070634
0.027990 ,  -0.132955 ,  1.011654
0.015995 ,  -0.112961 ,  1.016653
-0.001999 ,  -0.150948 ,  1.019652
0.001999 ,  -0.141952 ,  1.044643
0.013995 ,  -0.108963 ,  1.050641
0.010996 ,  -0.141952 ,  1.024650
0.008997 ,  -0.150948 ,  1.051641
0.014995 ,  -0.116960 ,  1.062637
0.000000 ,  -0.123958 ,  1.054640
0.000000 ,  -0.123958 ,  1.056639
0.024991 ,  -0.115960 ,  1.074633
0.012996 ,  -0.114961 ,  1.038645
0.004998 ,  -0.101965 ,  1.047642
0.004998 ,  -0.126957 ,  1.059638
0.006998 ,  -0.153947 ,  1.041644
0.022992 ,  -0.114961 ,  1.051641
0.019993 ,  -0.136953 ,  1.060638
0.007997 ,  -0.170942 ,  1.009655
0.025991 ,  -0.152948 ,  1.031647
0.023992 ,  -0.128956 ,  1.065636
0.008997 ,  -0.137953 ,  1.036646
0.009997 ,  -0.123958 ,  1.057639
0.012996 ,  -0.120959 ,  1.030648
-0.015995 ,  -0.102965 ,  1.061637
0.001999 ,  -0.096967 ,  1.084630
0.000000 ,  -0.103964 ,  1.089628
-0.012996 ,  -0.118959 ,  1.073633
0.008997 ,  -0.108963 ,  1.084630
-0.004998 ,  -0.130955 ,  1.037646
0.021992 ,  -0.152948 ,  1.020651
0.032989 ,  -0.148949 ,  1.028649
0.013995 ,  -0.155947 ,  1.007656
-0.005998 ,  -0.156946 ,  1.009655
0.003999 ,  -0.136953 ,  1.049641
0.000000 ,  -0.151948 ,  1.028649
-0.018994 ,  -0.103964 ,  1.100624
0.002999 ,  -0.100966 ,  1.103623
-0.008997 ,  -0.137953 ,  1.049641
-0.011996 ,  -0.113961 ,  1.059638
-0.001999 ,  -0.142951 ,  1.069635
-0.002999 ,  -0.145950 ,  1.042644
-0.001000 ,  -0.142951 ,  1.026649
0.026991 ,  -0.122958 ,  1.055639
0.006998 ,  -0.160945 ,  1.017652
0.005998 ,  -0.157946 ,  0.989662
-0.011996 ,  -0.116960 ,  1.054640
0.000000 ,  -0.140952 ,  1.025650
0.009997 ,  -0.140952 ,  1.020651
0.010996 ,  -0.137953 ,  1.052640
-0.011996 ,  -0.126957 ,  1.060638
0.010996 ,  -0.110962 ,  1.090627
0.001000 ,  -0.134954 ,  1.071634
0.000000 ,  -0.147949 ,  1.030648
0.005998 ,  -0.138953 ,  1.061637
-0.004998 ,  -0.101965 ,  1.059638
-0.008997 ,  -0.124957 ,  1.044643
0.019993 ,  -0.120959 ,  1.077632
0.008997 ,  -0.136953 ,  1.066636
0.002999 ,  -0.146950 ,  1.032647
0.011996 ,  -0.160945 ,  1.058638
0.020993 ,  -0.149949 ,  0.990662
0.036987 ,  -0.159945 ,  0.994660
0.017994 ,  -0.143951 ,  1.044643
0.001999 ,  -0.144950 ,  1.061637
0.008997 ,  -0.135954 ,  1.037646
0.017994 ,  -0.132955 ,  1.053640
0.022992 ,  -0.123958 ,  1.023650
-0.001999 ,  -0.106963 ,  1.028649
0.019993 ,  -0.149949 ,  1.034646
-0.001999 ,  -0.126957 ,  1.039645
0.004998 ,  -0.128956 ,  1.055639
0.008997 ,  -0.133954 ,  1.069635
0.000000 ,  -0.128956 ,  1.026649
0.034988 ,  -0.156946 ,  0.976666
-0.011996 ,  -0.141952 ,  1.021651
-0.015995 ,  -0.122958 ,  1.036646
0.025991 ,  -0.115960 ,  1.099624
0.021992 ,  -0.120959 ,  1.105622
0.006998 ,  -0.107963 ,  1.056639
0.003999 ,  -0.130955 ,  1.035646
0.011996 ,  -0.112961 ,  1.048642
-0.004998 ,  -0.084971 ,  1.044643
-0.011996 ,  -0.116960 ,  1.071634
-0.005998 ,  -0.118959 ,  1.054640
-0.006998 ,  -0.147949 ,  1.014653
0.012996 ,  -0.164944 ,  1.053640
-0.001000 ,  -0.141952 ,  1.046642
0.009997 ,  -0.136953 ,  1.014653
0.023992 ,  -0.147949 ,  1.041644
0.016994 ,  -0.151948 ,  1.041644
0.008997 ,  -0.107963 ,  1.070634
0.004998 ,  -0.131955 ,  1.089628
0.011996 ,  -0.080972 ,  1.085629
0.005998 ,  -0.092968 ,  1.058638
0.011996 ,  -0.124957 ,  1.042644
0.040986 ,  -0.131955 ,  1.025650
0.013995 ,  -0.120959 ,  1.052640
0.004998 ,  -0.124957 ,  1.074633
0.023992 ,  -0.114961 ,  1.037646
0.018994 ,  -0.129956 ,  1.022651
0.003999 ,  -0.156946 ,  1.032647
0.001999 ,  -0.123958 ,  1.065636
-0.001000 ,  -0.109962 ,  1.047642
-0.002999 ,  -0.129956 ,  1.052640
0.016994 ,  -0.134954 ,  1.032647
-0.008997 ,  -0.139952 ,  1.047642
-0.009997 ,  -0.149949 ,  1.042644
0.004998 ,  -0.126957 ,  1.065636
-0.005998 ,  -0.123958 ,  1.115619
0.019993 ,  -0.135954 ,  1.067635
0.020993 ,  -0.114961 ,  1.059638
-0.005998 ,  -0.139952 ,  1.082630
0.009997 ,  -0.157946 ,  1.041644
0.001000 ,  -0.104964 ,  1.081631
0.001999 ,  -0.136953 ,  1.089628
-0.001999 ,  -0.175940 ,  1.046642
0.007997 ,  -0.165943 ,  1.045643
-0.002999 ,  -0.148949 ,  1.026649
-0.001000 ,  -0.133954 ,  1.037646
0.015995 ,  -0.108963 ,  1.031647
0.000000 ,  -0.128956 ,  1.031647
0.008997 ,  -0.129956 ,  1.052640
0.003999 ,  -0.102965 ,  1.092627
0.006998 ,  -0.125957 ,  1.062637
0.022992 ,  -0.117960 ,  1.019652
0.003999 ,  -0.114961 ,  1.027649
-0.002999 ,  -0.145950 ,  1.016653
0.017994 ,  -0.113961 ,  1.129614
0.001999 ,  -0.139952 ,  1.051641
-0.001999 ,  -0.148949 ,  1.040645
-0.012996 ,  -0.143951 ,  1.053640
0.017994 ,  -0.140952 ,  1.001658
-0.008997 ,  -0.155947 ,  1.008655
0.027990 ,  -0.124957 ,  1.060638
0.006998 ,  -0.108963 ,  1.084630
0.004998 ,  -0.117960 ,  1.047642
0.018994 ,  -0.137953 ,  1.029648
-0.005998 ,  -0.114961 ,  1.081631
-0.016994 ,  -0.118959 ,  1.050641
0.033988 ,  -0.097967 ,  1.059638
0.003999 ,  -0.123958 ,  1.059638
-0.003999 ,  -0.148949 ,  1.027649
0.018994 ,  -0.143951 ,  1.036646
0.006998 ,  -0.198932 ,  0.973667
0.025991 ,  -0.163944 ,  0.999658
0.031989 ,  -0.131955 ,  1.054640
0.030989 ,  -0.143951 ,  1.007656
0.005998 ,  -0.105964 ,  1.059638
0.026991 ,  -0.120959 ,  1.100624
0.001999 ,  -0.131955 ,  1.059638
0.002999 ,  -0.107963 ,  1.064636
0.012996 ,  -0.099966 ,  1.092627
-0.001000 ,  -0.129956 ,  1.016653
0.004998 ,  -0.150948 ,  1.044643
0.003999 ,  -0.140952 ,  1.056639
-0.008997 ,  -0.141952 ,  1.010655
0.024991 ,  -0.148949 ,  1.045643
0.016994 ,  -0.128956 ,  1.061637
-0.001999 ,  -0.136953 ,  1.020651
0.015995 ,  -0.142951 ,  1.020651
0.001000 ,  -0.134954 ,  1.087628
0.009997 ,  -0.123958 ,  1.045643
0.000000 ,  -0.146950 ,  1.042644
0.004998 ,  -0.131955 ,  1.024650
-0.003999 ,  -0.132955 ,  1.032647
0.012996 ,  -0.134954 ,  1.064636
0.010996 ,  -0.109962 ,  1.104623
0.024991 ,  -0.119959 ,  1.037646
0.020993 ,  -0.137953 ,  1.042644
0.014995 ,  -0.149949 ,  0.999658
-0.001000 ,  -0.147949 ,  0.998659
0.006998 ,  -0.116960 ,  1.036646
-0.005998 ,  -0.147949 ,  1.028649
0.002999 ,  -0.130955 ,  1.024650
0.003999 ,  -0.161945 ,  1.044643
0.001000 ,  -0.158946 ,  1.027649
0.006998 ,  -0.143951 ,  1.025650
0.010996 ,  -0.132955 ,  1.043643
-0.001000 ,  -0.087970 ,  1.031647
-0.001999 ,  -0.105964 ,  1.022651
-0.001000 ,  -0.126957 ,  1.048642
0.004998 ,  -0.116960 ,  1.023650
-0.003999 ,  -0.125957 ,  1.022651
0.005998 ,  -0.128956 ,  1.008655
-0.003999 ,  -0.134954 ,  1.010655
-0.003999 ,  -0.137953 ,  1.023650
0.007997 ,  -0.157946 ,  1.048642
0.014995 ,  -0.133954 ,  1.024650
0.015995 ,  -0.121958 ,  1.043643
0.001999 ,  -0.128956 ,  1.074633
0.003999 ,  -0.114961 ,  1.068635
0.007997 ,  -0.139952 ,  1.020651
-0.004998 ,  -0.126957 ,  1.071634
0.002999 ,  -0.087970 ,  1.089628
0.014995 ,  -0.108963 ,  1.130614
0.007997 ,  -0.132955 ,  1.082630
0.016994 ,  -0.116960 ,  1.057639
-0.014995 ,  -0.137953 ,  1.047642
-0.002999 ,  -0.134954 ,  1.055639
-0.003999 ,  -0.133954 ,  1.058638
-0.010996 ,  -0.162944 ,  1.041644
0.001999 ,  -0.159945 ,  1.066636
0.002999 ,  -0.140952 ,  1.089628
0.002999 ,  -0.128956 ,  1.082630
0.009997 ,  -0.104964 ,  1.073633
0.008997 ,  -0.101965 ,  1.105622
0.013995 ,  -0.160945 ,  1.017652
0.015995 ,  -0.113961 ,  1.065636
-0.020993 ,  -0.114961 ,  1.023650
0.010996 ,  -0.138953 ,  1.087628
-0.022992 ,  -0.091969 ,  1.198590
-0.017994 ,  -0.162944 ,  0.939679
0.040986 ,  -0.177939 ,  0.921685
-0.020993 ,  -0.148949 ,  0.935680
0.016994 ,  -0.146950 ,  1.089628
0.026991 ,  -0.161945 ,  0.997659
-0.011996 ,  -0.125957 ,  1.072633
0.015995 ,  -0.159945 ,  1.072633
0.033988 ,  -0.166943 ,  1.003657
0.013995 ,  -0.130955 ,  1.010655
0.005998 ,  -0.137953 ,  1.011654
0.005998 ,  -0.127956 ,  0.988662
0.012996 ,  -0.118959 ,  1.026649
-0.011996 ,  -0.127956 ,  1.138611
-0.006998 ,  -0.132955 ,  1.064636
-0.001999 ,  -0.108963 ,  1.030648
-0.011996 ,  -0.125957 ,  1.063637
0.011996 ,  -0.137953 ,  1.002657
0.030989 ,  -0.151948 ,  1.012654
-0.004998 ,  -0.155947 ,  1.046642
0.005998 ,  -0.147949 ,  0.986663
0.012996 ,  -0.134954 ,  1.030648
-0.004998 ,  -0.150948 ,  1.052640
0.012996 ,  -0.148949 ,  0.995660
0.016994 ,  -0.123958 ,  1.002657
-0.035988 ,  -0.120959 ,  1.055639
-0.008997 ,  -0.130955 ,  1.025650
-0.014995 ,  -0.103964 ,  1.078631
-0.025991 ,  -0.123958 ,  1.068635
0.007997 ,  -0.143951 ,  1.025650
0.006998 ,  -0.121958 ,  1.050641
-0.038987 ,  -0.080972 ,  1.052640
-0.007997 ,  -0.118959 ,  0.992661
-0.015995 ,  -0.117960 ,  1.031647
-0.010996 ,  -0.131955 ,  0.999658
0.001999 ,  -0.171941 ,  1.074633
0.005998 ,  -0.137953 ,  1.026649
-0.019993 ,  -0.126957 ,  1.030648
-0.030989 ,  -0.124957 ,  1.044643
0.019993 ,  -0.122958 ,  1.083630
-0.021992 ,  -0.133954 ,  1.031647
-0.008997 ,  -0.129956 ,  1.095626
0.010996 ,  -0.105964 ,  1.061637
-0.007997 ,  -0.113961 ,  1.038645
0.014995 ,  -0.131955 ,  1.040645
0.003999 ,  -0.134954 ,  1.037646
-0.001000 ,  -0.127956 ,  0.993661
0.018994 ,  -0.129956 ,  1.048642
-0.012996 ,  -0.115960 ,  1.056639
-0.013995 ,  -0.137953 ,  1.006656
0.011996 ,  -0.158946 ,  1.029648
-0.023992 ,  -0.132955 ,  1.043643
-0.004998 ,  -0.141952 ,  1.025650
0.012996 ,  -0.131955 ,  1.055639
0.010996 ,  -0.120959 ,  1.025650
0.023992 ,  -0.129956 ,  1.011654
0.013995 ,  -0.152948 ,  1.034646
-0.008997 ,  -0.106963 ,  1.019652
0.000000 ,  -0.112961 ,  1.059638
0.018994 ,  -0.119959 ,  1.094626
0.024991 ,  -0.119959 ,  1.032647
0.007997 ,  -0.145950 ,  1.034646
0.018994 ,  -0.163944 ,  1.033647
0.001000 ,  -0.119959 ,  1.053640
0.002999 ,  -0.130955 ,  1.039645
0.004998 ,  -0.159945 ,  1.044643
0.002999 ,  -0.180938 ,  0.984664
0.007997 ,  -0.155947 ,  1.017652
-0.001000 ,  -0.129956 ,  1.054640
0.012996 ,  -0.105964 ,  1.052640
0.013995 ,  -0.121958 ,  1.055639
-0.011996 ,  -0.148949 ,  1.079631
0.004998 ,  -0.137953 ,  1.034646
-0.001000 ,  -0.117960 ,  1.009655
-0.010996 ,  -0.134954 ,  1.074633
0.007997 ,  -0.126957 ,  1.043643
0.015995 ,  -0.152948 ,  1.033647
-0.007997 ,  -0.162944 ,  1.032647
0.028990 ,  -0.154947 ,  1.032647
0.021992 ,  -0.154947 ,  1.037646
0.003999 ,  -0.148949 ,  1.031647
0.031989 ,  -0.136953 ,  1.028649
0.012996 ,  -0.176940 ,  0.992661
0.001000 ,  -0.160945 ,  1.056639
-0.012996 ,  -0.142951 ,  1.057639
0.004998 ,  -0.117960 ,  1.075632
0.025991 ,  -0.084971 ,  1.056639
-0.005998 ,  -0.110962 ,  1.081631
-0.006998 ,  -0.153947 ,  1.048642
-0.008997 ,  -0.134954 ,  1.072633
0.002999 ,  -0.122958 ,  1.058638
-0.001999 ,  -0.143951 ,  1.048642
-0.002999 ,  -0.144950 ,  1.021651
0.014995 ,  -0.127956 ,  1.040645
0.001999 ,  -0.161945 ,  1.025650
0.007997 ,  -0.141952 ,  1.048642
0.014995 ,  -0.123958 ,  1.028649
0.004998 ,  -0.136953 ,  1.011654
0.007997 ,  -0.151948 ,  1.010655
0.004998 ,  -0.132955 ,  1.022651
0.001999 ,  -0.132955 ,  1.035646
0.021992 ,  -0.121958 ,  1.082630
0.025991 ,  -0.156946 ,  1.039645
0.028990 ,  -0.155947 ,  1.018652
0.015995 ,  -0.147949 ,  1.029648
-0.005998 ,  -0.122958 ,  1.051641
-0.003999 ,  -0.141952 ,  1.052640
0.004998 ,  -0.125957 ,  1.066636
-0.013995 ,  -0.131955 ,  1.040645
0.011996 ,  -0.169942 ,  1.057639
0.019993 ,  -0.142951 ,  1.077632
0.004998 ,  -0.143951 ,  1.037646
-0.004998 ,  -0.146950 ,  1.015653
0.018994 ,  -0.139952 ,  1.034646
-0.001999 ,  -0.143951 ,  1.012654
0.012996 ,  -0.139952 ,  1.027649
0.026991 ,  -0.134954 ,  1.051641
0.001999 ,  -0.113961 ,  1.037646
0.001000 ,  -0.123958 ,  1.027649
-0.011996 ,  -0.105964 ,  1.070634
-0.013995 ,  -0.128956 ,  1.024650
0.004998 ,  -0.112961 ,  1.145609
-0.001999 ,  -0.106963 ,  1.114619
-0.012996 ,  -0.117960 ,  1.072633
0.011996 ,  -0.133954 ,  1.015653
0.010996 ,  -0.142951 ,  1.055639
-0.005998 ,  -0.150948 ,  1.040645
0.028990 ,  -0.147949 ,  1.082630
0.035988 ,  -0.122958 ,  1.047642
-0.001999 ,  -0.163944 ,  1.021651
0.009997 ,  -0.151948 ,  1.044643
0.010996 ,  -0.116960 ,  1.039645
-0.006998 ,  -0.126957 ,  1.028649
0.010996 ,  -0.106963 ,  1.061637
0.003999 ,  -0.098966 ,  1.073633
-0.015995 ,  -0.110962 ,  1.029648
0.003999 ,  -0.107963 ,  1.065636
0.004998 ,  -0.124957 ,  1.054640
-0.004998 ,  -0.133954 ,  1.008655
0.001000 ,  -0.136953 ,  1.035646
0.008997 ,  -0.125957 ,  1.001658
0.009997 ,  -0.161945 ,  0.997659
0.006998 ,  -0.157946 ,  1.034646
0.002999 ,  -0.143951 ,  1.067635
0.015995 ,  -0.119959 ,  1.033647
0.015995 ,  -0.114961 ,  1.077632
0.004998 ,  -0.132955 ,  1.018652
-0.003999 ,  -0.123958 ,  1.049641
0.005998 ,  -0.127956 ,  1.067635
-0.006998 ,  -0.129956 ,  1.025650
-0.015995 ,  -0.120959 ,  1.023650
-0.001000 ,  -0.138953 ,  1.053640
-0.007997 ,  -0.123958 ,  1.027649
0.001000 ,  -0.161945 ,  1.008655
-0.006998 ,  -0.157946 ,  1.036646
-0.008997 ,  -0.146950 ,  1.030648
0.008997 ,  -0.136953 ,  1.108621
-0.001000 ,  -0.138953 ,  1.067635
0.004998 ,  -0.140952 ,  1.037646
0.015995 ,  -0.145950 ,  1.023650
0.016994 ,  -0.123958 ,  1.050641
0.001000 ,  -0.113961 ,  1.043643
0.014995 ,  -0.125957 ,  1.050641
0.005998 ,  -0.125957 ,  1.023650
0.002999 ,  -0.104964 ,  1.026649
0.001999 ,  -0.134954 ,  1.048642
-0.006998 ,  -0.137953 ,  1.015653
0.001000 ,  -0.119959 ,  1.003657
0.001000 ,  -0.117960 ,  1.033647
-0.005998 ,  -0.137953 ,  1.033647
-0.011996 ,  -0.130955 ,  1.023650
0.008997 ,  -0.136953 ,  1.046642
0.015995 ,  -0.116960 ,  1.058638
-0.002999 ,  -0.118959 ,  1.058638
0.012996 ,  -0.136953 ,  1.053640
-0.001000 ,  -0.116960 ,  1.045643
0.008997 ,  -0.111962 ,  1.077632
0.001999 ,  -0.139952 ,  1.055639
0.009997 ,  -0.117960 ,  1.013654
0.003999 ,  -0.124957 ,  1.056639
0.002999 ,  -0.143951 ,  1.032647
0.006998 ,  -0.120959 ,  1.052640
0.015995 ,  -0.101965 ,  1.073633
0.004998 ,  -0.125957 ,  1.052640
0.003999 ,  -0.110962 ,  1.065636
0.005998 ,  -0.131955 ,  1.012654
0.025991 ,  -0.147949 ,  1.025650
0.014995 ,  -0.136953 ,  1.068635
0.022992 ,  -0.165943 ,  1.006656
0.026991 ,  -0.156946 ,  1.022651
0.033988 ,  -0.146950 ,  1.027649
0.012996 ,  -0.132955 ,  1.018652
0.016994 ,  -0.127956 ,  1.044643
0.013995 ,  -0.118959 ,  1.060638
0.003999 ,  -0.117960 ,  1.078631
-0.004998 ,  -0.127956 ,  1.051641
0.001000 ,  -0.112961 ,  1.066636
0.004998 ,  -0.128956 ,  1.033647
-0.002999 ,  -0.156946 ,  1.009655
0.014995 ,  -0.128956 ,  1.051641
-0.001999 ,  -0.149949 ,  1.027649
0.002999 ,  -0.125957 ,  1.023650
0.006998 ,  -0.124957 ,  1.052640
-0.008997 ,  -0.151948 ,  1.024650
0.009997 ,  -0.132955 ,  1.066636
-0.002999 ,  -0.121958 ,  1.089628
0.001000 ,  -0.145950 ,  1.034646
-0.012996 ,  -0.126957 ,  1.059638
0.010996 ,  -0.116960 ,  1.054640
0.007997 ,  -0.135954 ,  1.038645
0.003999 ,  -0.095967 ,  1.049641
0.015995 ,  -0.097967 ,  1.080631
-0.003999 ,  -0.125957 ,  1.044643
0.016994 ,  -0.108963 ,  1.065636
0.027990 ,  -0.122958 ,  1.023650
-0.001000 ,  -0.152948 ,  1.010655
0.009997 ,  -0.123958 ,  1.024650
0.019993 ,  -0.130955 ,  1.044643
0.011996 ,  -0.149949 ,  1.018652
0.013995 ,  -0.119959 ,  1.059638
-0.021992 ,  -0.141952 ,  1.060638
0.005998 ,  -0.130955 ,  1.031647
0.014995 ,  -0.111962 ,  1.055639
-0.014995 ,  -0.128956 ,  1.074633
0.009997 ,  -0.141952 ,  1.026649
0.009997 ,  -0.118959 ,  1.051641
0.007997 ,  -0.141952 ,  1.017652
0.001000 ,  -0.136953 ,  1.014653
0.007997 ,  -0.127956 ,  1.053640
0.012996 ,  -0.146950 ,  1.008655
-0.001999 ,  -0.140952 ,  0.987663
0.008997 ,  -0.146950 ,  1.012654
-0.002999 ,  -0.157946 ,  0.988662
0.018994 ,  -0.150948 ,  0.992661
0.023992 ,  -0.145950 ,  1.041644
0.001999 ,  -0.149949 ,  1.018652
0.013995 ,  -0.122958 ,  1.060638
0.005998 ,  -0.106963 ,  1.078631
0.003999 ,  -0.109962 ,  1.067635
0.021992 ,  -0.125957 ,  1.148608
0.009997 ,  -0.120959 ,  1.043643
-0.011996 ,  -0.107963 ,  1.046642
0.003999 ,  -0.135954 ,  1.023650
0.014995 ,  -0.139952 ,  1.010655
-0.011996 ,  -0.132955 ,  1.013654
-0.011996 ,  -0.156946 ,  1.053640
0.000000 ,  -0.163944 ,  1.024650
-0.007997 ,  -0.139952 ,  1.042644
0.002999 ,  -0.150948 ,  1.050641
0.016994 ,  -0.142951 ,  1.018652
-0.001000 ,  -0.123958 ,  1.009655
0.006998 ,  -0.139952 ,  1.040645
-0.016994 ,  -0.146950 ,  1.040645
-0.003999 ,  -0.110962 ,  1.033647
-0.001999 ,  -0.123958 ,  1.065636
0.028990 ,  -0.127956 ,  1.059638
0.035988 ,  -0.122958 ,  1.027649
0.013995 ,  -0.136953 ,  1.053640
0.002999 ,  -0.128956 ,  1.005656
-0.003999 ,  -0.141952 ,  0.988662
0.015995 ,  -0.140952 ,  1.013654
0.012996 ,  -0.134954 ,  0.965670
0.004998 ,  -0.122958 ,  1.010655
0.010996 ,  -0.142951 ,  1.021651
-0.002999 ,  -0.133954 ,  1.020651
-0.005998 ,  -0.121958 ,  1.065636
0.002999 ,  -0.132955 ,  1.086629
0.005998 ,  -0.115960 ,  1.066636
0.001000 ,  -0.110962 ,  1.068635
0.006998 ,  -0.121958 ,  1.085629
0.013995 ,  -0.097967 ,  1.069635
-0.011996 ,  -0.119959 ,  1.049641
0.018994 ,  -0.149949 ,  1.031647
0.015995 ,  -0.113961 ,  1.048642
0.037987 ,  -0.128956 ,  1.045643
0.021992 ,  -0.148949 ,  1.055639
0.018994 ,  -0.119959 ,  1.047642
-0.004998 ,  -0.133954 ,  1.016653
0.000000 ,  -0.151948 ,  1.024650
0.002999 ,  -0.124957 ,  1.052640
-0.010996 ,  -0.139952 ,  1.053640
0.011996 ,  -0.158946 ,  1.032647
0.017994 ,  -0.123958 ,  1.078631
0.003999 ,  -0.130955 ,  1.069635
0.013995 ,  -0.097967 ,  1.065636
0.000000 ,  -0.085971 ,  1.067635
-0.006998 ,  -0.121958 ,  1.045643
0.013995 ,  -0.105964 ,  1.053640
0.017994 ,  -0.157946 ,  1.052640
0.010996 ,  -0.181938 ,  1.011654
-0.001999 ,  -0.155947 ,  1.089628
0.015995 ,  -0.146950 ,  1.037646
-0.002999 ,  -0.123958 ,  1.054640
0.004998 ,  -0.110962 ,  1.072633
0.018994 ,  -0.105964 ,  1.098625
0.006998 ,  -0.126957 ,  1.048642
-0.001000 ,  -0.102965 ,  1.087628
0.000000 ,  -0.109962 ,  1.079631
0.001999 ,  -0.127956 ,  1.039645
0.005998 ,  -0.113961 ,  1.064636
0.008997 ,  -0.144950 ,  1.052640
0.000000 ,  -0.098966 ,  1.035646
0.010996 ,  -0.101965 ,  1.040645
0.013995 ,  -0.123958 ,  1.073633
0.021992 ,  -0.110962 ,  1.051641
0.018994 ,  -0.103964 ,  1.054640
0.003999 ,  -0.129956 ,  1.047642
0.000000 ,  -0.151948 ,  1.032647
0.012996 ,  -0.146950 ,  1.053640
-0.015995 ,  -0.142951 ,  1.045643
-0.005998 ,  -0.138953 ,  1.015653
0.014995 ,  -0.129956 ,  1.058638
0.009997 ,  -0.138953 ,  1.030648
-0.002999 ,  -0.111962 ,  1.066636
0.016994 ,  -0.109962 ,  1.061637
-0.007997 ,  -0.133954 ,  1.022651
-0.006998 ,  -0.129956 ,  1.043643
-0.020993 ,  -0.114961 ,  1.087628
-0.005998 ,  -0.125957 ,  1.051641
0.018994 ,  -0.121958 ,  0.968669
0.015995 ,  -0.142951 ,  1.040645
-0.003999 ,  -0.142951 ,  1.027649
0.008997 ,  -0.117960 ,  1.058638
0.011996 ,  -0.133954 ,  1.034646
0.001000 ,  -0.141952 ,  1.011654
-0.001000 ,  -0.144950 ,  1.065636
0.010996 ,  -0.115960 ,  1.096625
0.006998 ,  -0.163944 ,  1.016653
0.002999 ,  -0.121958 ,  1.073633
0.034988 ,  -0.120959 ,  1.062637
0.009997 ,  -0.128956 ,  1.036646
0.001999 ,  -0.103964 ,  1.071634
0.024991 ,  -0.146950 ,  1.063637
0.003999 ,  -0.127956 ,  1.023650
0.002999 ,  -0.135954 ,  1.057639
-0.003999 ,  -0.195933 ,  1.039645
0.007997 ,  -0.179939 ,  1.011654
-0.008997 ,  -0.154947 ,  1.078631
0.017994 ,  -0.115960 ,  1.076632
0.021992 ,  -0.115960 ,  1.018652
0.007997 ,  -0.138953 ,  1.021651
-0.001999 ,  -0.116960 ,  0.992661
0.002999 ,  -0.130955 ,  0.997659
-0.006998 ,  -0.117960 ,  1.013654
-0.002999 ,  -0.112961 ,  1.005656
-0.002999 ,  -0.135954 ,  1.060638
0.009997 ,  -0.132955 ,  1.060638
-0.003999 ,  -0.107963 ,  1.034646
0.015995 ,  -0.114961 ,  1.002657
0.012996 ,  -0.116960 ,  1.049641
-0.001999 ,  -0.105964 ,  1.048642
0.019993 ,  -0.132955 ,  1.028649
0.007997 ,  -0.190935 ,  1.017652
-0.019993 ,  -0.152948 ,  1.022651
-0.005998 ,  -0.179939 ,  1.065636
-0.002999 ,  -0.172941 ,  1.021651
-0.002999 ,  -0.137953 ,  1.013654
-0.004998 ,  -0.152948 ,  1.022651
-0.005998 ,  -0.145950 ,  1.077632
-0.006998 ,  -0.113961 ,  1.044643
0.014995 ,  -0.142951 ,  1.071634
0.012996 ,  -0.132955 ,  1.052640
0.015995 ,  -0.115960 ,  1.052640
0.013995 ,  -0.119959 ,  1.055639
-0.017994 ,  -0.139952 ,  1.049641
-0.001999 ,  -0.130955 ,  1.043643
-0.010996 ,  -0.139952 ,  1.048642
-0.008997 ,  -0.140952 ,  0.999658
0.002999 ,  -0.173941 ,  0.986663
0.003999 ,  -0.162944 ,  1.013654
0.016994 ,  -0.096967 ,  1.054640
-0.007997 ,  -0.119959 ,  1.051641
0.011996 ,  -0.139952 ,  1.030648
-0.007997 ,  -0.101965 ,  1.031647
-0.028990 ,  -0.131955 ,  1.065636
0.012996 ,  -0.125957 ,  1.075632
0.028990 ,  -0.123958 ,  1.035646
-0.001000 ,  -0.119959 ,  1.066636
0.015995 ,  -0.152948 ,  1.038645
-0.003999 ,  -0.118959 ,  1.033647
-0.001000 ,  -0.115960 ,  1.064636
0.010996 ,  -0.158946 ,  1.032647
0.001000 ,  -0.111962 ,  1.052640
